Dt,Adj Close,Close,Div,Factor,High,Low,Open,Volume
2018-03-22,220.52,220.52,0.0,1.0,225.87,220.255,223.86,3008700.0
2018-03-23,215.02,215.02,0.0,1.0,222.455,214.78,219.52,4297200.0
2018-03-26,228.91,228.91,0.0,1.0,229.15,218.5,218.83,4485400.0
2018-03-27,213.8,213.8,0.0,1.0,230.98,212.25,229.9,5468100.0
2018-03-28,212.54,212.54,0.0,1.0,217.15,209.04,213.72,4503200.0
2018-03-29,216.08,216.08,0.0,1.0,219.59,210.274,213.35,3757400.0
2018-04-02,212.28,212.28,0.0,1.0,216.5,207.22,214.81,3494900.0
2018-04-03,215.93,215.93,0.0,1.0,217.855,212.28,214.78,3017800.0
2018-04-04,225.05,225.05,0.0,1.0,226.28,210.5,210.71,4474400.0
2018-04-05,223.54,223.54,0.0,1.0,228.8018,221.605,227.94,4084900.0
2018-04-06,218.61,218.61,0.0,1.0,224.46,216.747,221.89,2964500.0
2018-04-09,219.17,219.17,0.0,1.0,224.437,218.82,220.08,2536100.0
2018-04-10,224.53,224.53,0.0,1.0,225.16,221.181,222.61,2823200.0
2018-04-11,223.63,223.63,0.0,1.0,226.62,222.54,222.9434,1851100.0
2018-04-12,226.96,226.96,0.0,1.0,228.39,225.115,225.72,2084100.0
2018-04-13,224.06,224.06,0.0,1.0,228.9269,222.55,228.85,2029300.0
2018-04-16,226.52,226.52,0.0,1.0,227.23,222.953,226.08,2130700.0
2018-04-17,231.16,231.16,0.0,1.0,232.21,228.07,228.5492,3404400.0
2018-04-18,231.1,231.1,0.0,1.0,233.1782,228.62,231.7,2261600.0
2018-04-19,227.62,227.62,0.0,1.0,230.43,226.28,230.11,2620100.0
2018-04-20,225.24,225.24,0.0,1.0,227.6,223.05,227.0,2403700.0
2018-04-23,225.3,225.3,0.0,1.0,229.15,224.75,226.39,2138000.0
2018-04-24,217.89,217.89,0.0,1.0,228.3,215.778,227.0,3450800.0
2018-04-25,217.32,217.32,0.0,1.0,219.4,213.25,218.16,2946100.0
2018-04-26,221.91,221.91,0.0,1.0,223.19,218.851,219.77,2235900.0
2018-04-27,221.9,221.9,0.0,1.0,224.18,219.68,223.08,1503100.0
